time,price,24h_vol,capital_vol
2019-11-01T00:04:02.000Z,3.274069,2199762793.16009,3071885082.290327
2019-11-01T00:09:03.000Z,3.26787668,2198535672.39849,3066075153.3350134
2019-11-01T00:14:02.000Z,3.26699293,2198576865.25057,3065245976.879977
2019-11-01T00:19:02.000Z,3.26445768,2198646997.25984,3062876062.5973835
2019-11-01T00:24:02.000Z,3.26225228,2198772206.87736,3060806846.6428103
2019-11-01T00:29:02.000Z,3.26262057,2202057661.91758,3061152397.322294
2019-11-01T00:34:02.000Z,3.26005666,2198607915.67405,3058746811.526107
2019-11-01T00:39:03.000Z,3.25866905,2193554683.66523,3057444886.118236
2019-11-01T00:44:02.000Z,3.25320373,2186864889.35577,3052317047.916159
2019-11-01T00:49:03.000Z,3.24891593,2185829104.74808,3048294022.0101795
2019-11-01T00:54:03.000Z,3.25371205,2187420655.84224,3052793983.298871
2019-11-01T00:59:02.000Z,3.25402096,2186471878.69925,3053083819.704666
2019-11-01T01:04:05.000Z,3.25426192,2169221249.12362,3053309893.719479
2019-11-01T01:09:02.000Z,3.2584757,2168988826.29547,3057263473.6187286
2019-11-01T01:14:01.000Z,3.2697194,2176214356.64375,3067812875.932951
2019-11-01T01:19:04.000Z,3.27138316,2176016974.79803,3069373893.850361
2019-11-01T01:24:02.000Z,3.27692656,2179720141.56488,3074574984.4908233
2019-11-01T01:29:04.000Z,3.26995865,2175485224.94711,3068037348.796699
2019-11-01T01:34:02.000Z,3.26749211,2169347894.83543,3065723120.259432
2019-11-01T01:39:02.000Z,3.26851139,2168700710.82577,3066705596.3436155
2019-11-01T01:44:02.000Z,3.26652659,2166864486.27134,3064843348.208587
2019-11-01T01:49:02.000Z,3.26674246,2170605419.27988,3065045886.5611153
2019-11-01T01:54:02.000Z,3.25947765,2168945932.57955,3058229628.073084
2019-11-01T01:59:03.000Z,3.26135227,2173403801.04448,3059992637.508971
2019-11-01T02:04:01.000Z,3.25385986,2164868359.93815,3052962817.1373343
2019-11-01T02:09:02.000Z,3.25784355,2169406751.27781,3056700547.582711
2019-11-01T02:14:03.000Z,3.2547499,2168457315.34463,3053797908.6114
2019-11-01T02:19:02.000Z,3.25395568,2172318177.00943,3053056863.2181625
2019-11-01T02:24:02.000Z,3.25319941,2174433346.99939,3052347278.844866
2019-11-01T02:29:02.000Z,3.25013677,2175671744.98634,3049473726.2067947
2019-11-01T02:34:02.000Z,3.25191958,2180347227.67049,3051146463.1577005
2019-11-01T02:39:04.000Z,3.25177829,2182706925.0999,3051024589.617924
2019-11-01T02:44:02.000Z,3.25170432,2183296783.55573,3050955181.460168
2019-11-01T02:49:01.000Z,3.25353032,2185695904.61692,3052668452.7650204
2019-11-01T02:54:01.000Z,3.25768949,2192475369.36628,3056570852.8804307
2019-11-01T02:59:01.000Z,3.25458619,2192766848.41126,3053659141.6246834
2019-11-01T03:04:01.000Z,3.25796116,2176705215.06722,3056825747.213752
2019-11-01T03:09:05.000Z,3.26160868,2182595742.72643,3060248080.7644157
2019-11-01T03:14:01.000Z,3.25988257,2183271249.92723,3058628532.948165
2019-11-01T03:19:01.000Z,3.25817599,2184246456.87232,3057035950.449485
2019-11-01T03:24:03.000Z,3.25569135,2185852669.58084,3054704702.289227
2019-11-01T03:29:03.000Z,3.24828485,2187799801.86679,3047755435.0631943
2019-11-01T03:34:04.000Z,3.24907557,2191911564.40079,3048497335.6708226
2019-11-01T03:39:02.000Z,3.24753821,2192716886.3715,3047062125.8101764
2019-11-01T03:44:02.000Z,3.24872263,2194149496.99596,3048173427.2317853
2019-11-01T03:49:01.000Z,3.25279837,2198804320.76403,3051997567.268059
2019-11-01T03:54:02.000Z,3.25059764,2199317272.86727,3049932693.779918
2019-11-01T03:59:02.000Z,3.24763633,2198599910.56236,3047158852.6341324
2019-11-01T04:04:01.000Z,3.24208386,2178153798.67561,3041949144.537112
2019-11-01T04:09:02.000Z,3.2480323,2184227688.91504,3047530382.3288083
2019-11-01T04:14:02.000Z,3.24752095,2185560472.48326,3047050601.9129405
2019-11-01T04:19:03.000Z,3.25263531,2188667175.33028,3051849248.2812934
2019-11-01T04:24:01.000Z,3.25074135,2188456993.97441,3050072199.607639
2019-11-01T04:29:06.000Z,3.25061742,2189978816.40552,3049955919.296092
2019-11-01T04:34:01.000Z,3.25179614,2190711403.48472,3051061878.831954
2019-11-01T04:39:04.000Z,3.24885165,2186051840.29885,3048313513.798724
2019-11-01T04:44:04.000Z,3.24872445,2182095795.96375,3048194172.1294904
2019-11-01T04:49:01.000Z,3.25080187,2176695663.36842,3050143354.35873
2019-11-01T04:54:02.000Z,3.25531875,2178075995.99802,3054381428.0567346
2019-11-01T04:59:04.000Z,3.2543854,2176988832.40323,3053509708.3985715
2019-11-01T05:04:02.000Z,3.25411462,2156582396.95658,3053255638.522011
2019-11-01T05:09:03.000Z,3.25429481,2157411963.82691,3053424709.844073
2019-11-01T05:14:03.000Z,3.25501493,2156551462.27682,3054100378.3288484
2019-11-01T05:19:05.000Z,3.25630983,2155343471.16145,3055321833.103322
2019-11-01T05:24:04.000Z,3.2572949,2154938555.67373,3056246103.2139716
2019-11-01T05:29:04.000Z,3.2576351,2154800653.39762,3056565303.027289
2019-11-01T05:34:01.000Z,3.25481843,2154065502.90611,3053922481.229623
2019-11-01T05:39:02.000Z,3.25226231,2153117434.49936,3051524132.0580626
2019-11-01T05:44:01.000Z,3.25505585,2155255521.54814,3054145245.5889654
2019-11-01T05:49:01.000Z,3.25277963,2154161569.0316,3052009523.8192973
