time,price,24h_vol,capital_vol
2019-11-01T00:04:13.000Z,129.52198522,674975941.721894,2340256980.6510997
2019-11-01T00:09:09.000Z,129.31770647,674607663.967018,2336565987.4204187
2019-11-01T00:14:08.000Z,128.95703742,673626546.703416,2330049269.2389526
2019-11-01T00:19:06.000Z,128.76017096,673012845.437115,2326492204.3400917
2019-11-01T00:24:11.000Z,128.52484556,673392308.565884,2322240247.334782
2019-11-01T00:29:06.000Z,128.56631338,674845734.475701,2322989505.187961
2019-11-01T00:34:11.000Z,128.8014769,676130762.191059,2327238537.224045
2019-11-01T00:39:10.000Z,128.82235684,677200207.271952,2327615804.717414
2019-11-01T00:44:07.000Z,128.49266174,676180373.796136,2321658736.845216
2019-11-01T00:49:10.000Z,128.19735497,674058238.942485,2316323011.5725465
2019-11-01T00:54:10.000Z,128.38715244,674138948.919945,2319752351.0264564
2019-11-01T00:59:13.000Z,128.30188426,674418064.040809,2318211690.1277847
2019-11-01T01:04:15.000Z,128.45732712,668918637.876801,2321020296.24912
2019-11-01T01:09:08.000Z,128.77611219,670049563.704338,2326780237.189684
2019-11-01T01:14:06.000Z,128.78441358,671525450.326947,2326930230.0770073
2019-11-01T01:19:12.000Z,128.96457985,672798116.891368,2330185549.102711
2019-11-01T01:24:08.000Z,129.13553207,674394650.197433,2333274384.6323643
2019-11-01T01:29:07.000Z,128.83437573,673172826.009213,2327832966.973636
2019-11-01T01:34:08.000Z,128.20323564,670938158.421759,2316429265.904379
2019-11-01T01:39:08.000Z,128.1062065,670598116.543477,2314676103.2080393
2019-11-01T01:44:10.000Z,128.20815306,671086103.798117,2316518115.925805
2019-11-01T01:49:07.000Z,128.13940821,671149046.698242,2315276005.3204136
2019-11-01T01:54:14.000Z,127.93104355,669772444.870854,2311511186.3167467
2019-11-01T01:59:08.000Z,128.27076303,671541502.842029,2317649378.864971
2019-11-01T02:04:05.000Z,128.26881458,666605272.612498,2317614173.3172174
2019-11-01T02:09:07.000Z,128.28307649,666604929.712146,2317871863.4619265
2019-11-01T02:14:13.000Z,128.20984511,666925508.362008,2316548688.569338
2019-11-01T02:19:09.000Z,128.09149415,666461845.674017,2314410274.344546
2019-11-01T02:24:14.000Z,128.03537883,666409941.074327,2313396359.43686
2019-11-01T02:29:13.000Z,127.97026272,667057549.17719,2312219814.483989
2019-11-01T02:34:07.000Z,127.91562109,666896336.522883,2311232526.854941
2019-11-01T02:39:15.000Z,127.90564342,666980247.270232,2311052246.082306
2019-11-01T02:44:13.000Z,127.813809,667047942.929294,2309392943.742735
2019-11-01T02:49:06.000Z,127.80974655,667487517.002062,2309319541.7102184
2019-11-01T02:54:04.000Z,127.91677604,668881597.306567,2311253394.880503
2019-11-01T02:59:07.000Z,127.64971611,667680352.459374,2306428045.235392
2019-11-01T03:04:09.000Z,127.84479128,661864172.709766,2309952744.471558
2019-11-01T03:09:14.000Z,127.98413207,662957313.181278,2312470411.619432
2019-11-01T03:14:06.000Z,127.78987724,662367428.063895,2308960534.699101
2019-11-01T03:19:11.000Z,127.65598245,662150363.037338,2306541268.193522
2019-11-01T03:24:14.000Z,127.51911409,662070703.706009,2304068273.8646727
2019-11-01T03:29:08.000Z,127.26387949,661590260.518282,2299456589.1714454
2019-11-01T03:34:14.000Z,127.35411439,662504492.632601,2301086990.683718
2019-11-01T03:39:12.000Z,127.32778947,662634233.419428,2300611341.17659
2019-11-01T03:44:08.000Z,127.23162746,665026896.323069,2298873846.126881
2019-11-01T03:49:07.000Z,127.35476255,665991992.235349,2301098701.9075847
2019-11-01T03:54:11.000Z,127.35785594,666169483.961648,2301154594.7064085
2019-11-01T03:59:12.000Z,127.26381158,665877589.556287,2299455362.1815195
2019-11-01T04:04:08.000Z,127.03211522,656795987.636906,2295268976.122776
2019-11-01T04:09:11.000Z,126.46638496,655784720.750563,2285047126.98897
2019-11-01T04:14:09.000Z,127.07644308,659263008.55746,2296069910.3475237
2019-11-01T04:19:10.000Z,127.23265433,660761897.265014,2298892399.9137135
2019-11-01T04:24:08.000Z,127.52019067,660892207.79595,2304087725.8324146
2019-11-01T04:29:12.000Z,127.25219114,659266160.221832,2299245399.1226377
2019-11-01T04:34:05.000Z,127.36258405,659051039.922878,2301240024.141986
2019-11-01T04:39:10.000Z,127.4594398,659221208.581979,2302990054.0461907
2019-11-01T04:44:14.000Z,127.54826443,659406098.300002,2304594974.2148414
2019-11-01T04:49:03.000Z,127.61470423,660577574.287997,2305795436.1660323
2019-11-01T04:54:12.000Z,127.65924789,661228516.744751,2306600269.554736
2019-11-01T04:59:13.000Z,127.57651143,661009241.996983,2305105352.787552
2019-11-01T05:04:08.000Z,127.44936364,652352048.485937,2302807993.787636
2019-11-01T05:09:10.000Z,127.65507564,653412714.273929,2306524883.6102524
2019-11-01T05:14:12.000Z,127.95241477,655097288.337822,2311897330.2622843
2019-11-01T05:19:14.000Z,127.77290532,654772142.974381,2308653879.041331
2019-11-01T05:24:14.000Z,127.77417387,654615884.756932,2308676799.7291794
2019-11-01T05:29:10.000Z,128.05220846,655847742.0907,2313700444.049517
2019-11-01T05:34:08.000Z,127.94176679,655538960.894738,2311704938.158801
2019-11-01T05:39:11.000Z,127.93435748,655553083.362616,2311571063.652789
2019-11-01T05:44:08.000Z,127.92696399,655224210.301081,2311437474.9891024
2019-11-01T05:49:05.000Z,127.81860929,654407159.967692,2309479677.3384385
2019-11-01T05:54:14.000Z,127.91215253,655424367.769784,2311169855.383066
2019-11-01T05:59:14.000Z,127.66162288,655209184.191294,2306643181.8596773
