time,price,24h_vol,capital_vol
2019-11-01T00:04:03.000Z,0.04154585,65269657.0290199,1077162076.256062
2019-11-01T00:09:04.000Z,0.04146691,65047673.4332512,1075115544.7685528
2019-11-01T00:14:02.000Z,0.04148354,65095190.0542231,1075546555.4350603
2019-11-01T00:19:02.000Z,0.0415054,65104774.6399519,1076113339.480791
2019-11-01T00:24:03.000Z,0.04140239,64790932.6395519,1073442592.1365322
2019-11-01T00:29:02.000Z,0.04141724,64878055.6259061,1073827760.8592381
2019-11-01T00:34:03.000Z,0.04141942,64418173.5493482,1073884238.2533076
2019-11-01T00:39:05.000Z,0.04142607,64463346.3927431,1074056578.0812879
2019-11-01T00:44:02.000Z,0.04140063,64398275.379579,1073396956.0458926
2019-11-01T00:49:03.000Z,0.04139065,64602331.0150988,1073138244.9141052
2019-11-01T00:54:04.000Z,0.04137085,64470454.0618213,1072625014.3215077
2019-11-01T00:59:03.000Z,0.04135522,64242052.1845699,1072219657.5345885
2019-11-01T01:04:06.000Z,0.04136816,64014586.6247132,1072555082.3308605
2019-11-01T01:09:03.000Z,0.0413773,63730013.4626561,1072792089.2326113
2019-11-01T01:14:01.000Z,0.04145704,63733702.6631872,1074859693.1852293
2019-11-01T01:19:06.000Z,0.04143959,63630052.5554698,1074407230.4035192
2019-11-01T01:24:03.000Z,0.04145686,63579808.3327181,1074854952.1014783
2019-11-01T01:29:04.000Z,0.04146164,63697332.2062279,1074978849.726048
2019-11-01T01:34:02.000Z,0.04144219,63366310.2614238,1074474545.14714
2019-11-01T01:39:03.000Z,0.04148892,63369377.2853303,1075686272.8921082
2019-11-01T01:44:03.000Z,0.04149912,63234186.8782246,1075950601.2974389
2019-11-01T01:49:02.000Z,0.04149228,62957982.4298339,1075773182.0322516
2019-11-01T01:54:02.000Z,0.04134024,63161483.5755618,1071831287.4175864
2019-11-01T01:59:03.000Z,0.04126952,62884537.3809631,1069997827.2143928
2019-11-01T02:04:02.000Z,0.04128022,62874695.7271224,1070275071.6695628
2019-11-01T02:09:02.000Z,0.0412939,62945396.8947159,1070629933.4228142
2019-11-01T02:14:04.000Z,0.04130024,62617234.9608968,1070794320.5185914
2019-11-01T02:19:03.000Z,0.04125641,62714999.2925016,1069657773.5700655
2019-11-01T02:24:03.000Z,0.04131633,63037490.9608897,1071211444.7861251
2019-11-01T02:29:03.000Z,0.04130913,63059643.7166933,1071024666.8544439
2019-11-01T02:34:03.000Z,0.04133999,63202984.9601659,1071824903.1746278
2019-11-01T02:39:05.000Z,0.04135697,63091714.3406787,1072265004.7095102
2019-11-01T02:44:03.000Z,0.04140719,63062962.879592,1073567056.6902041
2019-11-01T02:49:02.000Z,0.04147788,63372631.6775825,1075399855.346044
2019-11-01T02:54:02.000Z,0.04172355,63836769.5651498,1081769509.5958474
2019-11-01T02:59:01.000Z,0.0419006,64316803.3669778,1086359814.2942634
2019-11-01T03:04:02.000Z,0.04197799,64897289.5548654,1088366216.406462
2019-11-01T03:09:06.000Z,0.04212276,65297954.2338712,1092119676.092961
2019-11-01T03:14:02.000Z,0.04234012,66198347.1402847,1097755355.4737754
2019-11-01T03:19:01.000Z,0.04262977,67288866.474671,1105265017.3863676
2019-11-01T03:24:05.000Z,0.04254638,68446677.4492552,1103102882.4945312
2019-11-01T03:29:03.000Z,0.04254701,68820231.734828,1103119226.3260684
2019-11-01T03:34:05.000Z,0.04239815,69157463.8980606,1099259937.2197008
2019-11-01T03:39:03.000Z,0.04218392,69279444.49464,1093705476.445956
2019-11-01T03:44:03.000Z,0.0422397,69490238.0079607,1095151654.3983219
2019-11-01T03:49:02.000Z,0.04240491,69874748.2478118,1099435068.6983325
2019-11-01T03:54:02.000Z,0.04239338,70175599.89163,1099136270.1982746
2019-11-01T03:59:03.000Z,0.04224289,70221617.4709569,1095234496.7478163
2019-11-01T04:04:02.000Z,0.04215855,70322177.1799665,1093047713.2415118
2019-11-01T04:09:03.000Z,0.04217643,70731670.3628461,1093511189.847972
2019-11-01T04:14:03.000Z,0.04218317,70861458.3046272,1093686036.429582
2019-11-01T04:19:04.000Z,0.04220681,71054427.8693736,1094298919.2863803
2019-11-01T04:24:02.000Z,0.04225057,70930125.3887356,1095433408.1907158
2019-11-01T04:29:08.000Z,0.04242601,71605429.1992411,1099982165.1708348
2019-11-01T04:34:02.000Z,0.04245925,72005373.7960618,1100843987.780632
2019-11-01T04:39:05.000Z,0.04244968,72042896.3182641,1100595802.5831666
2019-11-01T04:44:05.000Z,0.04246251,71918111.7606753,1100928399.578673
2019-11-01T04:49:01.000Z,0.04226697,71508107.3198498,1095858605.8213336
2019-11-01T04:54:03.000Z,0.04215641,71851517.6349709,1092992106.888119
2019-11-01T04:59:05.000Z,0.04218341,71876527.4129755,1093692206.0741777
2019-11-01T05:04:02.000Z,0.042148,71625931.1204512,1092774234.5429604
2019-11-01T05:09:04.000Z,0.04220771,71879659.479959,1094322358.6337585
2019-11-01T05:14:04.000Z,0.04216523,71911774.9955135,1093220913.8041582
2019-11-01T05:19:06.000Z,0.04228261,71995202.5137471,1096264335.4758248
2019-11-01T05:24:06.000Z,0.04232708,72046204.7093619,1097417315.40612
2019-11-01T05:29:04.000Z,0.04232541,72084695.8143124,1097373888.9734015
2019-11-01T05:34:01.000Z,0.04228087,72202469.7674773,1096218970.0845435
2019-11-01T05:39:03.000Z,0.04230067,71927135.1902105,1096732513.7128127
2019-11-01T05:44:02.000Z,0.04226989,71472334.380881,1095934307.24113
2019-11-01T05:49:01.000Z,0.04227545,71422819.2263653,1096078482.2253366
2019-11-01T05:54:04.000Z,0.04230014,71377776.3728357,1096718781.3076742
2019-11-01T05:59:05.000Z,0.04228231,71142256.7332104,1096256309.235191
2019-11-01T06:04:04.000Z,0.04234346,71161629.7580129,1097841866.1174376
2019-11-01T06:09:01.000Z,0.04225366,70805806.8092299,1095513747.94269
2019-11-01T06:14:05.000Z,0.04221543,70819039.9976507,1094522549.1653485
2019-11-01T06:19:01.000Z,0.04221823,70978495.3557675,1094595044.7884324
2019-11-01T06:24:02.000Z,0.04217634,70836916.5710264,1093509040.019359
2019-11-01T06:29:05.000Z,0.04221736,70376440.3742688,1094572578.9869967
2019-11-01T06:34:04.000Z,0.04220567,70318735.3607327,1094269356.6908991
2019-11-01T06:39:06.000Z,0.04218374,70103064.2711882,1093700689.3442476
2019-11-01T06:44:02.000Z,0.04218023,70025391.0775223,1093609766.760995
2019-11-01T06:49:02.000Z,0.04217947,69992864.4783094,1093590076.04022
2019-11-01T06:54:03.000Z,0.04212276,70147657.9328811,1092119849.4750597
2019-11-01T06:59:02.000Z,0.04209789,70231814.5393426,1091474873.1362333
2019-11-01T07:04:03.000Z,0.04217602,70300249.7641134,1093500672.2129054
2019-11-01T07:09:04.000Z,0.04206327,70357543.9582371,1090577394.84122
2019-11-01T07:14:02.000Z,0.04204643,70251351.192931,1090140813.4298897
2019-11-01T07:19:02.000Z,0.04198872,70352545.6792641,1088644557.631163
2019-11-01T07:24:03.000Z,0.04195648,70448459.5717239,1087808494.9971192
2019-11-01T07:29:03.000Z,0.04196844,70394493.8133831,1088118580.826594
2019-11-01T07:34:03.000Z,0.04198221,70639631.5154742,1088475773.1382892
2019-11-01T07:39:02.000Z,0.04196035,70659186.4259934,1087908964.5318446
2019-11-01T07:44:04.000Z,0.04191381,70822033.4756412,1086702323.5069973
2019-11-01T07:49:04.000Z,0.04197025,70890501.0092122,1088165513.4574354
2019-11-01T07:54:04.000Z,0.04197263,70878072.2117673,1088227369.173388
2019-11-01T07:59:05.000Z,0.04188154,70692094.7527568,1085865744.4705262
2019-11-01T08:04:04.000Z,0.041958,70836048.5100504,1087848057.3603601
2019-11-01T08:09:02.000Z,0.04185135,71025545.834716,1085082799.3622224
2019-11-01T08:14:01.000Z,0.04191245,71255580.7851418,1086667019.6443503
2019-11-01T08:19:04.000Z,0.04198471,71226899.1347639,1088540529.9508362
2019-11-01T08:24:05.000Z,0.04197972,71355060.726583,1088411095.9762957
2019-11-01T08:29:02.000Z,0.04199917,71368204.8618367,1088915435.5178583
2019-11-01T08:34:01.000Z,0.04198101,71321854.4264004,1088444679.3185418
2019-11-01T08:39:02.000Z,0.04203066,71426110.9971343,1089731909.7289765
2019-11-01T08:44:01.000Z,0.04203948,71490172.0672923,1089960505.142345
2019-11-01T08:49:02.000Z,0.04192574,71435557.4407161,1087011670.132357
2019-11-01T08:54:05.000Z,0.04190363,71430817.8117185,1086438464.1223726
2019-11-01T08:59:01.000Z,0.0419687,71539036.5648075,1088125535.301764
2019-11-01T09:04:05.000Z,0.04197588,71299058.9749221,1088311486.8365917
2019-11-01T09:09:01.000Z,0.04202817,71228199.2152975,1089667407.4191465
2019-11-01T09:14:01.000Z,0.04195396,71133216.832257,1087743212.33432
2019-11-01T09:19:06.000Z,0.04184216,71038742.2615594,1084844573.696296
2019-11-01T09:24:04.000Z,0.04181604,71207366.999298,1084167291.5716245
2019-11-01T09:29:04.000Z,0.04181782,71260323.3638117,1084213681.5929554
2019-11-01T09:34:03.000Z,0.04163221,71298738.3757116,1079401178.786188
2019-11-01T09:39:03.000Z,0.04149921,71480361.765884,1075952884.9667754
2019-11-01T09:44:01.000Z,0.04161217,71843022.1680135,1078881559.0193026
2019-11-01T09:49:01.000Z,0.04164873,71852360.6146019,1079829523.2112842
2019-11-01T09:54:02.000Z,0.04161707,70815305.6396204,1079008810.5826807
2019-11-01T09:59:04.000Z,0.04163234,70356004.8518714,1079404527.8325582
2019-11-01T10:04:01.000Z,0.04162973,69949135.9952554,1079336853.3560188
