time,price,24h_vol,capital_vol
2019-11-01T00:04:15.000Z,0.98305239,14601975.2900312,982559774.5191746
2019-11-01T00:09:10.000Z,0.98556376,14652998.4017171,985069886.895415
2019-11-01T00:14:09.000Z,0.98518389,14637647.9448764,984690204.3064452
2019-11-01T00:19:07.000Z,0.98660556,14688633.9088506,986111169.8235406
2019-11-01T00:24:11.000Z,0.98434573,14682823.6404768,983852468.158445
2019-11-01T00:29:06.000Z,0.98364335,14685550.693435,983150438.7327484
2019-11-01T00:34:15.000Z,0.98274152,14683107.7459309,982249059.8555607
2019-11-01T00:39:14.000Z,0.98076244,14674547.0076785,980270975.751512
2019-11-01T00:44:07.000Z,0.97833041,14665381.9369424,977840162.9237822
2019-11-01T00:49:11.000Z,0.97689902,14643603.3268273,976409491.5887794
2019-11-01T00:54:11.000Z,0.97900917,14676622.158375,978518585.7098643
2019-11-01T00:59:14.000Z,0.98127409,14718273.2470269,980782370.1176845
2019-11-01T01:04:15.000Z,0.979523,14490281.1995014,979032154.26299
2019-11-01T01:09:09.000Z,0.97904151,14497545.8489219,978550902.5695374
2019-11-01T01:14:09.000Z,0.9789355,14500482.6341855,978444953.3120806
2019-11-01T01:19:13.000Z,0.98243767,14574279.6905141,981945361.2164046
2019-11-01T01:24:10.000Z,0.98430277,14632975.1192479,983809527.770966
2019-11-01T01:29:07.000Z,0.98285676,14637492.3700287,982364242.20493
2019-11-01T01:34:09.000Z,0.98308703,14646393.5679269,982594393.8774709
2019-11-01T01:39:10.000Z,0.98307997,14661154.5399544,982587346.0309674
2019-11-01T01:44:13.000Z,0.98553176,14742421.6421862,985037904.35113
2019-11-01T01:49:07.000Z,0.9849023,14749578.8222727,984408757.9379277
2019-11-01T01:54:15.000Z,0.98518916,14720711.3869262,984695472.9029905
2019-11-01T01:59:09.000Z,0.98657737,14748670.9588744,986082993.74985
2019-11-01T02:04:07.000Z,0.98251187,13892886.9141261,982019529.8523407
2019-11-01T02:09:09.000Z,0.98357693,13906821.840557,983084049.756415
2019-11-01T02:14:13.000Z,0.98335225,13901106.7961473,982859482.517072
2019-11-01T02:19:10.000Z,0.98279918,13904842.6845437,982306694.1561239
2019-11-01T02:24:15.000Z,0.98335385,13952587.4796434,982861083.7652729
2019-11-01T02:29:15.000Z,0.98373598,13978540.2294092,983243020.5860646
2019-11-01T02:34:07.000Z,0.98124379,13976374.6988415,980752083.1333165
2019-11-01T02:39:15.000Z,0.97997693,13968618.0747628,979485854.6615139
2019-11-01T02:44:14.000Z,0.97858627,13963139.2621605,978095896.7944748
2019-11-01T02:49:06.000Z,0.98259413,14044349.2654205,982101749.6357672
2019-11-01T02:54:06.000Z,0.97736156,14018433.5801085,976871800.5123477
2019-11-01T02:59:08.000Z,0.9763764,14024843.3876976,975887126.9566413
2019-11-01T03:04:12.000Z,0.97722262,13492867.9653711,976732922.9717602
2019-11-01T03:09:15.000Z,0.97926085,13555767.6054786,978770130.5847448
2019-11-01T03:14:07.000Z,0.97931152,13580975.1037507,978820777.3185828
2019-11-01T03:19:13.000Z,0.98345972,13608807.5328292,982966901.5826283
2019-11-01T03:24:14.000Z,0.98377555,13619463.1051676,983282574.2834888
2019-11-01T03:29:11.000Z,0.98138214,13656815.8435191,980890365.2194402
2019-11-01T03:34:15.000Z,0.97978919,13644304.6191648,979298208.2895864
2019-11-01T03:39:13.000Z,0.98531595,13740120.9068445,984822197.1467347
2019-11-01T03:44:09.000Z,0.98975975,13809443.9500387,989263774.6998113
2019-11-01T03:49:10.000Z,0.98471385,13744086.9479882,984220398.607448
2019-11-01T03:54:13.000Z,0.98829177,13739621.5247671,987796533.2005653
2019-11-01T03:59:14.000Z,0.98569433,13727821.7896832,985200389.1030455
2019-11-01T04:04:09.000Z,0.98607642,13427933.6362259,985582290.1797577
2019-11-01T04:09:13.000Z,0.98419645,13405158.1116606,983703266.1111348
2019-11-01T04:14:11.000Z,0.98605378,13443689.1189857,985559659.8936404
2019-11-01T04:19:11.000Z,0.98532136,13435246.2039615,984827609.0984076
2019-11-01T04:24:08.000Z,0.98498834,13450583.0144259,984494755.9301176
2019-11-01T04:29:13.000Z,0.98550372,13469329.9531281,985009876.9578972
2019-11-01T04:34:06.000Z,0.98639644,13480705.4432911,985902147.9164158
2019-11-01T04:39:11.000Z,0.98631621,13463579.9245311,985821964.5150323
2019-11-01T04:44:14.000Z,0.98453679,13463069.5865207,984043435.0076236
2019-11-01T04:49:04.000Z,0.98413063,13452876.7667075,983637471.9705755
2019-11-01T04:54:14.000Z,0.99027658,13501455.4375576,989780347.2568548
2019-11-01T04:59:12.000Z,0.98980963,13499292.5796824,989313633.0379181
2019-11-01T05:04:10.000Z,0.990388,13251376.3547746,989891706.059191
2019-11-01T05:09:11.000Z,0.98745543,13271358.8929283,986960606.279494
2019-11-01T05:14:13.000Z,0.98685931,13269761.1607735,986364788.6806129
2019-11-01T05:19:15.000Z,0.98544579,13275234.4994816,984951972.4737929
2019-11-01T05:24:14.000Z,0.98495874,13263599.2144253,984465168.7389026
2019-11-01T05:29:11.000Z,0.98689987,13266953.2247223,986405327.6120818
