time,price,24h_vol,capital_vol
2019-11-01T00:04:00.000Z,0.29637068,1650400719.68454,12817466190.75532
2019-11-01T00:09:01.000Z,0.29630138,1649438452.26674,12814469414.83804
2019-11-01T00:14:00.000Z,0.29576996,1642011295.20874,12791486536.970222
2019-11-01T00:19:01.000Z,0.2957096,1639392762.08069,12788876056.813578
2019-11-01T00:24:00.000Z,0.29549188,1640550344.30242,12779459839.456934
2019-11-01T00:29:00.000Z,0.29566954,1641138076.49589,12787143263.203375
2019-11-01T00:34:00.000Z,0.29550463,1639155782.65469,12780011253.23121
2019-11-01T00:39:00.000Z,0.29519867,1636205444.58991,12766779017.584488
2019-11-01T00:44:01.000Z,0.29473068,1633028308.41326,12746539507.506124
2019-11-01T00:49:01.000Z,0.2944703,1630422134.22832,12735278673.062506
2019-11-01T00:54:01.000Z,0.29477007,1632252334.27435,12748243123.575043
2019-11-01T00:59:00.000Z,0.29434226,1630103125.80083,12729741025.700336
2019-11-01T01:04:01.000Z,0.29403097,1619159051.95486,12716278260.901497
2019-11-01T01:09:01.000Z,0.29407874,1620539001.56821,12718344096.648163
2019-11-01T01:14:00.000Z,0.29457637,1624828765.31587,12739866059.515089
2019-11-01T01:19:01.000Z,0.29479233,1627889859.61718,12749205927.469166
2019-11-01T01:24:00.000Z,0.29543002,1627519174.82989,12776784755.300953
2019-11-01T01:29:00.000Z,0.29502953,1626680102.01442,12759464345.404823
2019-11-01T01:34:00.000Z,0.29481732,1625695111.03712,12750286506.945171
2019-11-01T01:39:01.000Z,0.29504757,1626329067.76077,12760244353.97382
2019-11-01T01:44:00.000Z,0.29525567,1628430631.4865,12769244398.620401
2019-11-01T01:49:00.000Z,0.29533668,1629970190.99138,12772747642.862436
2019-11-01T01:54:01.000Z,0.29473734,1625255682.80137,12746827452.867989
2019-11-01T01:59:00.000Z,0.29448525,1625440211.81764,12735925208.073544
2019-11-01T02:04:00.000Z,0.29461328,1616828644.48598,12741462036.100616
2019-11-01T02:09:00.000Z,0.29486484,1615122942.59271,12752341787.173351
2019-11-01T02:14:00.000Z,0.29465664,1613379655.77249,12743337382.16767
2019-11-01T02:19:01.000Z,0.2942023,1615252609.24633,12723687961.68051
2019-11-01T02:24:01.000Z,0.29435461,1598852413.22161,12730275024.981783
2019-11-01T02:29:00.000Z,0.29374974,1598594904.62104,12704115878.036348
2019-11-01T02:34:01.000Z,0.29401408,1602350226.82634,12715547804.39576
2019-11-01T02:39:00.000Z,0.29425877,1604994829.62351,12726130410.588808
2019-11-01T02:44:01.000Z,0.29424569,1607029300.95187,12725564680.787975
2019-11-01T02:49:00.000Z,0.29427988,1608777333.31682,12727043402.758131
2019-11-01T02:54:00.000Z,0.29478751,1618924681.33532,12748997197.604155
2019-11-01T02:59:01.000Z,0.29517667,1622256329.89296,12765827469.481949
2019-11-01T03:04:00.000Z,0.29561009,1619214659.62785,12784572325.33917
2019-11-01T03:09:01.000Z,0.29588382,1621285426.27806,12796410548.879904
2019-11-01T03:14:00.000Z,0.29606547,1623912717.74306,12804266417.472187
2019-11-01T03:19:01.000Z,0.29605592,1625317569.09591,12803853654.48492
2019-11-01T03:24:01.000Z,0.29595603,1626337230.1885,12799533408.380724
2019-11-01T03:29:01.000Z,0.29579897,1630418683.13195,12792741011.443832
2019-11-01T03:34:00.000Z,0.29564513,1629801802.11287,12786087561.327139
2019-11-01T03:39:00.000Z,0.29537806,1630504009.4088,12774537600.027039
2019-11-01T03:44:01.000Z,0.29569805,1624157567.06662,12788376288.483185
2019-11-01T03:49:00.000Z,0.29492666,1633698746.33769,12755015332.56223
2019-11-01T03:54:00.000Z,0.29402009,1635388926.22567,12715807741.341997
2019-11-01T03:59:00.000Z,0.29395744,1646421009.51745,12713098446.431822
2019-11-01T04:04:00.000Z,0.29380072,1641606160.97115,12706320577.783115
2019-11-01T04:09:01.000Z,0.29408359,1646477769.78733,12718554153.06189
2019-11-01T04:14:00.000Z,0.29392628,1606776474.59455,12711750807.308365
2019-11-01T04:19:01.000Z,0.29344986,1652778954.5464,12691146269.669903
2019-11-01T04:24:01.000Z,0.29316653,1654308859.77359,12678892892.863125
2019-11-01T04:29:01.000Z,0.29341736,1656650860.95401,12689740999.480175
2019-11-01T04:34:01.000Z,0.29348185,1659342911.03963,12692530079.724062
2019-11-01T04:39:01.000Z,0.29339972,1661638442.55961,12688977790.026915
2019-11-01T04:44:00.000Z,0.29327714,1660267328.80746,12683676497.507801
2019-11-01T04:49:01.000Z,0.29337393,1660704331.77971,12687862518.964432
2019-11-01T04:54:00.000Z,0.29356541,1662698249.54008,12696143871.148434
2019-11-01T04:59:01.000Z,0.29360609,1663801724.36783,12697903067.026632
2019-11-01T05:04:01.000Z,0.29357962,1657270069.1534,12696758191.650692
2019-11-01T05:09:00.000Z,0.29396657,1660845080.5911,12713493117.617893
2019-11-01T05:14:01.000Z,0.29397647,1661778431.43767,12713921112.92903
2019-11-01T05:19:02.000Z,0.29403456,1662503685.43204,12716433767.761982
2019-11-01T05:24:01.000Z,0.29433717,1666649570.40366,12729520794.481073
2019-11-01T05:29:00.000Z,0.29441353,1667554907.46827,12732823198.910198
2019-11-01T05:34:00.000Z,0.29430688,1667116106.68461,12728210906.833076
2019-11-01T05:39:00.000Z,0.29422203,1665864685.25002,12724541362.693552
2019-11-01T05:44:00.000Z,0.29424587,1665622981.82979,12725572300.063774
2019-11-01T05:49:00.000Z,0.29406928,1664344527.76226,12717935036.994986
2019-11-01T05:54:00.000Z,0.29420617,1665267861.66576,12723855383.130762
