time,price,24h_vol,capital_vol
2019-11-01T00:04:14.000Z,3.20987052,123251686.531818,612085198.7377661
2019-11-01T00:09:09.000Z,3.21494503,122990018.522073,613052849.9092866
2019-11-01T00:14:08.000Z,3.1928608,122782074.178652,608841641.9894943
2019-11-01T00:19:06.000Z,3.20068571,122664965.606716,610333762.1350524
2019-11-01T00:24:11.000Z,3.19058256,122662433.140141,608407207.7881517
2019-11-01T00:29:06.000Z,3.18955567,122903622.516287,608211392.2173566
2019-11-01T00:34:13.000Z,3.17034801,122823019.388405,604548714.2454227
2019-11-01T00:39:11.000Z,3.18473182,123005770.170362,607291540.5622098
2019-11-01T00:44:07.000Z,3.19271115,122806253.217826,608813106.0881193
2019-11-01T00:49:10.000Z,3.17517877,122648328.351949,605469883.4985709
2019-11-01T00:54:10.000Z,3.16825163,122684659.316294,604148959.2099777
2019-11-01T00:59:15.000Z,3.15511843,122453920.72126,601644609.359786
2019-11-01T01:04:15.000Z,3.1714905,121693877.589763,604766574.2311912
2019-11-01T01:09:08.000Z,3.16498976,121653655.068724,603526956.5526571
2019-11-01T01:14:07.000Z,3.1599234,121649387.932689,602560860.7638079
2019-11-01T01:19:12.000Z,3.17815502,121884248.301736,606037419.4127434
2019-11-01T01:24:09.000Z,3.17219592,121861326.512054,604901088.260784
2019-11-01T01:29:07.000Z,3.1601483,121604248.230781,602603747.5701088
2019-11-01T01:34:08.000Z,3.15712458,121446216.997147,602027158.4190906
2019-11-01T01:39:09.000Z,3.17298943,121458168.516856,605052401.6138864
2019-11-01T01:44:12.000Z,3.17118948,121462672.934347,604709172.095044
2019-11-01T01:49:07.000Z,3.18108755,121617267.206415,606596620.6269919
2019-11-01T01:54:15.000Z,3.16850591,121531226.574187,604197447.1554754
2019-11-01T01:59:08.000Z,3.15904273,121358798.315051,602392927.1798714
2019-11-01T02:04:06.000Z,3.21373561,149113683.590412,612822228.3895713
2019-11-01T02:09:08.000Z,3.21727602,149261418.398525,613497343.4673522
2019-11-01T02:14:13.000Z,3.21107425,149193295.640221,612314737.6906089
2019-11-01T02:19:09.000Z,3.20547735,149096148.666703,611247472.6880836
2019-11-01T02:24:15.000Z,3.2039789,149091438.732754,610961735.4838582
2019-11-01T02:29:14.000Z,3.21454931,149094248.900059,612977390.2987496
2019-11-01T02:34:07.000Z,3.21043563,148976727.628422,612192959.150736
2019-11-01T02:39:15.000Z,3.2085774,148720731.955248,611838616.4221632
2019-11-01T02:44:14.000Z,3.2125133,148368053.341768,612589146.9985247
2019-11-01T02:49:06.000Z,3.21365375,148309393.665929,612806617.5069697
2019-11-01T02:54:05.000Z,3.20570401,148250950.251527,611290695.115572
2019-11-01T02:59:07.000Z,3.21342928,148052120.965294,612763814.3194562
2019-11-01T03:04:11.000Z,3.21366815,148232848.272281,612809364.5703455
2019-11-01T03:09:14.000Z,3.22121382,148355273.315147,614248234.8929815
2019-11-01T03:14:07.000Z,3.2233036,148257837.405126,614646733.1848267
2019-11-01T03:19:12.000Z,3.21913014,148101410.743947,613850901.837168
2019-11-01T03:24:14.000Z,3.21207841,148054177.356363,612506219.0924282
2019-11-01T03:29:09.000Z,3.20817077,148239482.833803,611761077.365638
2019-11-01T03:34:14.000Z,3.20227933,148114289.245816,610637646.5707161
2019-11-01T03:39:13.000Z,3.20845569,147816698.9743,611815408.47782
2019-11-01T03:44:09.000Z,3.2047095,147596345.5344,611101052.7569185
2019-11-01T03:49:09.000Z,3.20006033,147626900.469376,610214508.994686
2019-11-01T03:54:12.000Z,3.20303908,147549156.378536,610782522.9533343
2019-11-01T03:59:13.000Z,3.20465732,147613048.433657,611091102.1269299
2019-11-01T04:04:09.000Z,3.20547448,147602460.581745,611246925.2406435
2019-11-01T04:09:12.000Z,3.19700894,147581667.731034,609632644.6291513
2019-11-01T04:14:10.000Z,3.20078204,147635881.98714,610352130.566987
2019-11-01T04:19:11.000Z,3.20144857,147581753.935208,610479231.236453
2019-11-01T04:24:08.000Z,3.20803137,147510044.122093,611734494.6268321
2019-11-01T04:29:13.000Z,3.2172609,147493022.330807,613494460.0598356
2019-11-01T04:34:06.000Z,3.22137308,147492771.408546,614278604.7728376
2019-11-01T04:39:10.000Z,3.22105556,147259278.401356,614218056.9944322
2019-11-01T04:44:14.000Z,3.21954209,147148954.056763,613929455.8119352
2019-11-01T04:49:04.000Z,3.21763803,147048223.438718,613566373.4450964
2019-11-01T04:54:12.000Z,3.22199577,147013492.680013,614397345.17106
2019-11-01T04:59:13.000Z,3.22266386,146995724.750257,614524740.5857395
2019-11-01T05:04:09.000Z,3.22216205,147061986.929782,614429052.070535
2019-11-01T05:09:10.000Z,3.22766892,147381952.001159,615479148.4394369
2019-11-01T05:14:12.000Z,3.2346749,147539998.402536,616815108.6697325
2019-11-01T05:19:14.000Z,3.25686704,148103785.473659,621046892.8331841
2019-11-01T05:24:14.000Z,3.2507721,148114239.296856,619884658.1689186
2019-11-01T05:29:11.000Z,3.26885612,148482033.646466,623333071.8125244
2019-11-01T05:34:09.000Z,3.27810841,149029353.977112,625097375.5963011
2019-11-01T05:39:11.000Z,3.2784159,148908810.463995,625156011.2406617
2019-11-01T05:44:08.000Z,3.28679811,149333549.839148,626754401.2200776
2019-11-01T05:49:06.000Z,3.27679392,149303098.721693,624846717.7291043
2019-11-01T05:54:14.000Z,3.26975339,149245633.929014,623504171.198301
2019-11-01T05:59:14.000Z,3.27383548,149386666.145756,624282577.9016653
2019-11-01T06:04:14.000Z,3.23913611,148993455.884035,617665808.3198822
